center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_34_44_025.jpg, IMG/left_2016_12_01_13_34_44_025.jpg, IMG/right_2016_12_01_13_34_44_025.jpg,0.1191711,0.9855326,0,30.18484
IMG/center_2016_12_01_13_34_44_126.jpg, IMG/left_2016_12_01_13_34_44_126.jpg, IMG/right_2016_12_01_13_34_44_126.jpg,0.08089697,0.9855326,0,30.1867
IMG/center_2016_12_01_13_34_44_733.jpg, IMG/left_2016_12_01_13_34_44_733.jpg, IMG/right_2016_12_01_13_34_44_733.jpg,0.01391724,0.9855326,0,30.18647
IMG/center_2016_12_01_13_34_44_834.jpg, IMG/left_2016_12_01_13_34_44_834.jpg, IMG/right_2016_12_01_13_34_44_834.jpg,0.02348577,0.9855326,0,30.18651
IMG/center_2016_12_01_13_34_44_934.jpg, IMG/left_2016_12_01_13_34_44_934.jpg, IMG/right_2016_12_01_13_34_44_934.jpg,0.02348577,0.9855326,0,30.18665
IMG/center_2016_12_01_13_34_45_035.jpg, IMG/left_2016_12_01_13_34_45_035.jpg, IMG/right_2016_12_01_13_34_45_035.jpg,0.1861508,0.9855326,0,30.17706
IMG/center_2016_12_01_13_34_45_136.jpg, IMG/left_2016_12_01_13_34_45_136.jpg, IMG/right_2016_12_01_13_34_45_136.jpg,0.2052879,0.9855326,0,30.18152
IMG/center_2016_12_01_13_34_45_237.jpg, IMG/left_2016_12_01_13_34_45_237.jpg, IMG/right_2016_12_01_13_34_45_237.jpg,0.1574452,0.9855326,0,30.18612
IMG/center_2016_12_01_13_34_45_339.jpg, IMG/left_2016_12_01_13_34_45_339.jpg, IMG/right_2016_12_01_13_34_45_339.jpg,0.0904655,0.9855326,0,30.18755
IMG/center_2016_12_01_13_34_45_847.jpg, IMG/left_2016_12_01_13_34_45_847.jpg, IMG/right_2016_12_01_13_34_45_847.jpg,-0.05975719,0.9855326,0,30.18557
IMG/center_2016_12_01_13_34_45_949.jpg, IMG/left_2016_12_01_13_34_45_949.jpg, IMG/right_2016_12_01_13_34_45_949.jpg,-0.05975719,0.9855326,0,30.18622
IMG/center_2016_12_01_13_34_46_051.jpg, IMG/left_2016_12_01_13_34_46_051.jpg, IMG/right_2016_12_01_13_34_46_051.jpg,-0.02177976,0.9855326,0,30.18665
IMG/center_2016_12_01_13_34_46_556.jpg, IMG/left_2016_12_01_13_34_46_556.jpg, IMG/right_2016_12_01_13_34_46_556.jpg,-0.04076847,0.9855326,0,30.18627
IMG/center_2016_12_01_13_34_46_658.jpg, IMG/left_2016_12_01_13_34_46_658.jpg, IMG/right_2016_12_01_13_34_46_658.jpg,-0.06925154,0.9855326,0,30.18573
IMG/center_2016_12_01_13_34_46_760.jpg, IMG/left_2016_12_01_13_34_46_760.jpg, IMG/right_2016_12_01_13_34_46_760.jpg,-0.06925154,0.9855326,0,30.18618
IMG/center_2016_12_01_13_34_46_861.jpg, IMG/left_2016_12_01_13_34_46_861.jpg, IMG/right_2016_12_01_13_34_46_861.jpg,-0.05975719,0.9855326,0,30.18653
IMG/center_2016_12_01_13_34_46_963.jpg, IMG/left_2016_12_01_13_34_46_963.jpg, IMG/right_2016_12_01_13_34_46_963.jpg,-0.05975719,0.9855326,0,30.18653
IMG/center_2016_12_01_13_34_47_063.jpg, IMG/left_2016_12_01_13_34_47_063.jpg, IMG/right_2016_12_01_13_34_47_063.jpg,-0.05975719,0.9855326,0,30.18654
IMG/center_2016_12_01_13_34_47_669.jpg, IMG/left_2016_12_01_13_34_47_669.jpg, IMG/right_2016_12_01_13_34_47_669.jpg,0.3105417,0.9855326,0,30.16033
IMG/center_2016_12_01_13_34_47_770.jpg, IMG/left_2016_12_01_13_34_47_770.jpg, IMG/right_2016_12_01_13_34_47_770.jpg,0.2626991,0.9855326,0,30.17824
IMG/center_2016_12_01_13_34_48_074.jpg, IMG/left_2016_12_01_13_34_48_074.jpg, IMG/right_2016_12_01_13_34_48_074.jpg,-0.06925154,0.9855326,0,30.18446
IMG/center_2016_12_01_13_34_48_176.jpg, IMG/left_2016_12_01_13_34_48_176.jpg, IMG/right_2016_12_01_13_34_48_176.jpg,-0.0787459,0.9855326,0,30.18543
IMG/center_2016_12_01_13_34_48_278.jpg, IMG/left_2016_12_01_13_34_48_278.jpg, IMG/right_2016_12_01_13_34_48_278.jpg,-0.0787459,0.9855326,0,30.18601
IMG/center_2016_12_01_13_34_48_379.jpg, IMG/left_2016_12_01_13_34_48_379.jpg, IMG/right_2016_12_01_13_34_48_379.jpg,-0.06925154,0.9855326,0,30.18645
IMG/center_2016_12_01_13_34_49_190.jpg, IMG/left_2016_12_01_13_34_49_190.jpg, IMG/right_2016_12_01_13_34_49_190.jpg,0.1765823,0.9855326,0,30.17941
IMG/center_2016_12_01_13_34_49_291.jpg, IMG/left_2016_12_01_13_34_49_291.jpg, IMG/right_2016_12_01_13_34_49_291.jpg,0.1765823,0.9855326,0,30.18328
IMG/center_2016_12_01_13_34_49_392.jpg, IMG/left_2016_12_01_13_34_49_392.jpg, IMG/right_2016_12_01_13_34_49_392.jpg,0.1765823,0.9855326,0,30.18474
IMG/center_2016_12_01_13_34_49_493.jpg, IMG/left_2016_12_01_13_34_49_493.jpg, IMG/right_2016_12_01_13_34_49_493.jpg,0.1765823,0.9855326,0,30.18535
IMG/center_2016_12_01_13_34_49_696.jpg, IMG/left_2016_12_01_13_34_49_696.jpg, IMG/right_2016_12_01_13_34_49_696.jpg,-0.1452064,0.9855326,0,30.17826
IMG/center_2016_12_01_13_34_49_797.jpg, IMG/left_2016_12_01_13_34_49_797.jpg, IMG/right_2016_12_01_13_34_49_797.jpg,-0.1452064,0.9855326,0,30.18338
IMG/center_2016_12_01_13_34_49_898.jpg, IMG/left_2016_12_01_13_34_49_898.jpg, IMG/right_2016_12_01_13_34_49_898.jpg,-0.1452064,0.9855326,0,30.18493
IMG/center_2016_12_01_13_34_50_000.jpg, IMG/left_2016_12_01_13_34_50_000.jpg, IMG/right_2016_12_01_13_34_50_000.jpg,-0.02177976,0.9855326,0,30.18668
IMG/center_2016_12_01_13_34_50_507.jpg, IMG/left_2016_12_01_13_34_50_507.jpg, IMG/right_2016_12_01_13_34_50_507.jpg,0.2052879,0.9855326,0,30.17414
IMG/center_2016_12_01_13_34_50_609.jpg, IMG/left_2016_12_01_13_34_50_609.jpg, IMG/right_2016_12_01_13_34_50_609.jpg,0.100034,0.9855326,0,30.18676
IMG/center_2016_12_01_13_34_50_709.jpg, IMG/left_2016_12_01_13_34_50_709.jpg, IMG/right_2016_12_01_13_34_50_709.jpg,0.1861508,0.9855326,0,30.18376
IMG/center_2016_12_01_13_34_50_810.jpg, IMG/left_2016_12_01_13_34_50_810.jpg, IMG/right_2016_12_01_13_34_50_810.jpg,0.05219137,0.9855326,0,30.18732
IMG/center_2016_12_01_13_34_53_844.jpg, IMG/left_2016_12_01_13_34_53_844.jpg, IMG/right_2016_12_01_13_34_53_844.jpg,0.01391724,0.9855326,0,30.1866
IMG/center_2016_12_01_13_34_53_946.jpg, IMG/left_2016_12_01_13_34_53_946.jpg, IMG/right_2016_12_01_13_34_53_946.jpg,0.07132844,0.9855326,0,30.18541
IMG/center_2016_12_01_13_34_54_048.jpg, IMG/left_2016_12_01_13_34_54_048.jpg, IMG/right_2016_12_01_13_34_54_048.jpg,0.07132844,0.9855326,0,30.18607
IMG/center_2016_12_01_13_34_54_148.jpg, IMG/left_2016_12_01_13_34_54_148.jpg, IMG/right_2016_12_01_13_34_54_148.jpg,0.07132844,0.9855326,0,30.1863
IMG/center_2016_12_01_13_34_54_249.jpg, IMG/left_2016_12_01_13_34_54_249.jpg, IMG/right_2016_12_01_13_34_54_249.jpg,0.2531306,0.9855326,0,30.17597
IMG/center_2016_12_01_13_34_54_356.jpg, IMG/left_2016_12_01_13_34_54_356.jpg, IMG/right_2016_12_01_13_34_54_356.jpg,0.2531306,0.9855326,0,30.18139
IMG/center_2016_12_01_13_34_54_456.jpg, IMG/left_2016_12_01_13_34_54_456.jpg, IMG/right_2016_12_01_13_34_54_456.jpg,0.1574452,0.9855326,0,30.18742
IMG/center_2016_12_01_13_34_55_369.jpg, IMG/left_2016_12_01_13_34_55_369.jpg, IMG/right_2016_12_01_13_34_55_369.jpg,-0.0787459,0.9855326,0,30.18556
IMG/center_2016_12_01_13_34_55_469.jpg, IMG/left_2016_12_01_13_34_55_469.jpg, IMG/right_2016_12_01_13_34_55_469.jpg,-0.0787459,0.9855326,0,30.18606
IMG/center_2016_12_01_13_34_55_571.jpg, IMG/left_2016_12_01_13_34_55_571.jpg, IMG/right_2016_12_01_13_34_55_571.jpg,-0.0787459,0.9855326,0,30.18629
IMG/center_2016_12_01_13_34_55_671.jpg, IMG/left_2016_12_01_13_34_55_671.jpg, IMG/right_2016_12_01_13_34_55_671.jpg,-0.08824026,0.9855326,0,30.18623
IMG/center_2016_12_01_13_34_56_784.jpg, IMG/left_2016_12_01_13_34_56_784.jpg, IMG/right_2016_12_01_13_34_56_784.jpg,0.0617599,0.9855326,0,30.18575
IMG/center_2016_12_01_13_34_56_885.jpg, IMG/left_2016_12_01_13_34_56_885.jpg, IMG/right_2016_12_01_13_34_56_885.jpg,0.0617599,0.9855326,0,30.1862
IMG/center_2016_12_01_13_34_56_987.jpg, IMG/left_2016_12_01_13_34_56_987.jpg, IMG/right_2016_12_01_13_34_56_987.jpg,0.0617599,0.9855326,0,30.1863
IMG/center_2016_12_01_13_34_57_088.jpg, IMG/left_2016_12_01_13_34_57_088.jpg, IMG/right_2016_12_01_13_34_57_088.jpg,0.1670138,0.9855326,0,30.18145
IMG/center_2016_12_01_13_34_57_189.jpg, IMG/left_2016_12_01_13_34_57_189.jpg, IMG/right_2016_12_01_13_34_57_189.jpg,0.1670138,0.9855326,0,30.18392
IMG/center_2016_12_01_13_34_57_289.jpg, IMG/left_2016_12_01_13_34_57_289.jpg, IMG/right_2016_12_01_13_34_57_289.jpg,0.1670138,0.9855326,0,30.18512
IMG/center_2016_12_01_13_34_57_594.jpg, IMG/left_2016_12_01_13_34_57_594.jpg, IMG/right_2016_12_01_13_34_57_594.jpg,-0.05975719,0.9855326,0,30.18541
IMG/center_2016_12_01_13_34_57_697.jpg, IMG/left_2016_12_01_13_34_57_697.jpg, IMG/right_2016_12_01_13_34_57_697.jpg,-0.05975719,0.9855326,0,30.18608
IMG/center_2016_12_01_13_34_57_799.jpg, IMG/left_2016_12_01_13_34_57_799.jpg, IMG/right_2016_12_01_13_34_57_799.jpg,-0.04076847,0.9855326,0,30.18652
IMG/center_2016_12_01_13_34_58_613.jpg, IMG/left_2016_12_01_13_34_58_613.jpg, IMG/right_2016_12_01_13_34_58_613.jpg,0.02348577,0.9855326,0,30.18653
IMG/center_2016_12_01_13_34_58_714.jpg, IMG/left_2016_12_01_13_34_58_714.jpg, IMG/right_2016_12_01_13_34_58_714.jpg,0.1670138,0.9855326,0,30.18026
IMG/center_2016_12_01_13_34_58_816.jpg, IMG/left_2016_12_01_13_34_58_816.jpg, IMG/right_2016_12_01_13_34_58_816.jpg,0.1670138,0.9855326,0,30.18365
IMG/center_2016_12_01_13_34_58_917.jpg, IMG/left_2016_12_01_13_34_58_917.jpg, IMG/right_2016_12_01_13_34_58_917.jpg,0.1765823,0.9855326,0,30.18437
IMG/center_2016_12_01_13_34_59_017.jpg, IMG/left_2016_12_01_13_34_59_017.jpg, IMG/right_2016_12_01_13_34_59_017.jpg,0.1765823,0.9855326,0,30.18525
IMG/center_2016_12_01_13_34_59_118.jpg, IMG/left_2016_12_01_13_34_59_118.jpg, IMG/right_2016_12_01_13_34_59_118.jpg,0.1287396,0.9855326,0,30.18703
IMG/center_2016_12_01_13_35_00_638.jpg, IMG/left_2016_12_01_13_35_00_638.jpg, IMG/right_2016_12_01_13_35_00_638.jpg,0.1287396,0.9855326,0,30.18216
IMG/center_2016_12_01_13_35_00_738.jpg, IMG/left_2016_12_01_13_35_00_738.jpg, IMG/right_2016_12_01_13_35_00_738.jpg,0.2818362,0.9855326,0,30.17166
IMG/center_2016_12_01_13_35_00_840.jpg, IMG/left_2016_12_01_13_35_00_840.jpg, IMG/right_2016_12_01_13_35_00_840.jpg,0.3009732,0.9855326,0,30.17749
IMG/center_2016_12_01_13_35_00_941.jpg, IMG/left_2016_12_01_13_35_00_941.jpg, IMG/right_2016_12_01_13_35_00_941.jpg,0.3009732,0.9855326,0,30.18154
IMG/center_2016_12_01_13_35_01_043.jpg, IMG/left_2016_12_01_13_35_01_043.jpg, IMG/right_2016_12_01_13_35_01_043.jpg,0.1574452,0.9855326,0,30.18948
IMG/center_2016_12_01_13_35_01_751.jpg, IMG/left_2016_12_01_13_35_01_751.jpg, IMG/right_2016_12_01_13_35_01_751.jpg,-0.002791043,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_02_866.jpg, IMG/left_2016_12_01_13_35_02_866.jpg, IMG/right_2016_12_01_13_35_02_866.jpg,0.0904655,0.9855326,0,30.18456
IMG/center_2016_12_01_13_35_02_969.jpg, IMG/left_2016_12_01_13_35_02_969.jpg, IMG/right_2016_12_01_13_35_02_969.jpg,0.0904655,0.9855326,0,30.18583
IMG/center_2016_12_01_13_35_03_069.jpg, IMG/left_2016_12_01_13_35_03_069.jpg, IMG/right_2016_12_01_13_35_03_069.jpg,0.0904655,0.9855326,0,30.18614
IMG/center_2016_12_01_13_35_03_170.jpg, IMG/left_2016_12_01_13_35_03_170.jpg, IMG/right_2016_12_01_13_35_03_170.jpg,0.100034,0.9855326,0,30.18609
IMG/center_2016_12_01_13_35_03_271.jpg, IMG/left_2016_12_01_13_35_03_271.jpg, IMG/right_2016_12_01_13_35_03_271.jpg,0.1191711,0.9855326,0,30.18584
IMG/center_2016_12_01_13_35_03_372.jpg, IMG/left_2016_12_01_13_35_03_372.jpg, IMG/right_2016_12_01_13_35_03_372.jpg,0.1096026,0.9855326,0,30.18629
IMG/center_2016_12_01_13_35_03_473.jpg, IMG/left_2016_12_01_13_35_03_473.jpg, IMG/right_2016_12_01_13_35_03_473.jpg,0.100034,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_03_574.jpg, IMG/left_2016_12_01_13_35_03_574.jpg, IMG/right_2016_12_01_13_35_03_574.jpg,0.0904655,0.9855326,0,30.18682
IMG/center_2016_12_01_13_35_03_676.jpg, IMG/left_2016_12_01_13_35_03_676.jpg, IMG/right_2016_12_01_13_35_03_676.jpg,0.0904655,0.9855326,0,30.18655
IMG/center_2016_12_01_13_35_03_776.jpg, IMG/left_2016_12_01_13_35_03_776.jpg, IMG/right_2016_12_01_13_35_03_776.jpg,0.0904655,0.9855326,0,30.18721
IMG/center_2016_12_01_13_35_03_876.jpg, IMG/left_2016_12_01_13_35_03_876.jpg, IMG/right_2016_12_01_13_35_03_876.jpg,0.0904655,0.9855326,0,30.18647
IMG/center_2016_12_01_13_35_03_978.jpg, IMG/left_2016_12_01_13_35_03_978.jpg, IMG/right_2016_12_01_13_35_03_978.jpg,0.0904655,0.9855326,0,30.18646
IMG/center_2016_12_01_13_35_04_080.jpg, IMG/left_2016_12_01_13_35_04_080.jpg, IMG/right_2016_12_01_13_35_04_080.jpg,0.0904655,0.9855326,0,30.18644
IMG/center_2016_12_01_13_35_04_181.jpg, IMG/left_2016_12_01_13_35_04_181.jpg, IMG/right_2016_12_01_13_35_04_181.jpg,0.0904655,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_04_283.jpg, IMG/left_2016_12_01_13_35_04_283.jpg, IMG/right_2016_12_01_13_35_04_283.jpg,0.0904655,0.9855326,0,30.18646
IMG/center_2016_12_01_13_35_04_383.jpg, IMG/left_2016_12_01_13_35_04_383.jpg, IMG/right_2016_12_01_13_35_04_383.jpg,0.0904655,0.9855326,0,30.18647
IMG/center_2016_12_01_13_35_04_483.jpg, IMG/left_2016_12_01_13_35_04_483.jpg, IMG/right_2016_12_01_13_35_04_483.jpg,0.0904655,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_04_585.jpg, IMG/left_2016_12_01_13_35_04_585.jpg, IMG/right_2016_12_01_13_35_04_585.jpg,0.0904655,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_04_686.jpg, IMG/left_2016_12_01_13_35_04_686.jpg, IMG/right_2016_12_01_13_35_04_686.jpg,0.0904655,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_04_786.jpg, IMG/left_2016_12_01_13_35_04_786.jpg, IMG/right_2016_12_01_13_35_04_786.jpg,0.0904655,0.9855326,0,30.18641
IMG/center_2016_12_01_13_35_04_888.jpg, IMG/left_2016_12_01_13_35_04_888.jpg, IMG/right_2016_12_01_13_35_04_888.jpg,0.0904655,0.9855326,0,30.18643
IMG/center_2016_12_01_13_35_04_989.jpg, IMG/left_2016_12_01_13_35_04_989.jpg, IMG/right_2016_12_01_13_35_04_989.jpg,0.0904655,0.9855326,0,30.18643
IMG/center_2016_12_01_13_35_05_091.jpg, IMG/left_2016_12_01_13_35_05_091.jpg, IMG/right_2016_12_01_13_35_05_091.jpg,0.0904655,0.9855326,0,30.18647
IMG/center_2016_12_01_13_35_05_192.jpg, IMG/left_2016_12_01_13_35_05_192.jpg, IMG/right_2016_12_01_13_35_05_192.jpg,0.01391724,0.9855326,0,30.18669
IMG/center_2016_12_01_13_35_06_002.jpg, IMG/left_2016_12_01_13_35_06_002.jpg, IMG/right_2016_12_01_13_35_06_002.jpg,0.1574452,0.9855326,0,30.17995
IMG/center_2016_12_01_13_35_06_104.jpg, IMG/left_2016_12_01_13_35_06_104.jpg, IMG/right_2016_12_01_13_35_06_104.jpg,0.2052879,0.9855326,0,30.18032
IMG/center_2016_12_01_13_35_06_206.jpg, IMG/left_2016_12_01_13_35_06_206.jpg, IMG/right_2016_12_01_13_35_06_206.jpg,0.2052879,0.9855326,0,30.18327
IMG/center_2016_12_01_13_35_06_308.jpg, IMG/left_2016_12_01_13_35_06_308.jpg, IMG/right_2016_12_01_13_35_06_308.jpg,0.1765823,0.9855326,0,30.1869
IMG/center_2016_12_01_13_35_06_409.jpg, IMG/left_2016_12_01_13_35_06_409.jpg, IMG/right_2016_12_01_13_35_06_409.jpg,0.0904655,0.9855326,0,30.18793
IMG/center_2016_12_01_13_35_07_422.jpg, IMG/left_2016_12_01_13_35_07_422.jpg, IMG/right_2016_12_01_13_35_07_422.jpg,0.07132844,0.9855326,0,30.18522
IMG/center_2016_12_01_13_35_07_527.jpg, IMG/left_2016_12_01_13_35_07_527.jpg, IMG/right_2016_12_01_13_35_07_527.jpg,0.0904655,0.9855326,0,30.18546
IMG/center_2016_12_01_13_35_07_627.jpg, IMG/left_2016_12_01_13_35_07_627.jpg, IMG/right_2016_12_01_13_35_07_627.jpg,0.0904655,0.9855326,0,30.186
IMG/center_2016_12_01_13_35_07_730.jpg, IMG/left_2016_12_01_13_35_07_730.jpg, IMG/right_2016_12_01_13_35_07_730.jpg,0.0904655,0.9855326,0,30.18626
IMG/center_2016_12_01_13_35_07_832.jpg, IMG/left_2016_12_01_13_35_07_832.jpg, IMG/right_2016_12_01_13_35_07_832.jpg,0.0904655,0.9855326,0,30.18634
IMG/center_2016_12_01_13_35_07_932.jpg, IMG/left_2016_12_01_13_35_07_932.jpg, IMG/right_2016_12_01_13_35_07_932.jpg,0.3583844,0.9855326,0,30.16256
IMG/center_2016_12_01_13_35_08_035.jpg, IMG/left_2016_12_01_13_35_08_035.jpg, IMG/right_2016_12_01_13_35_08_035.jpg,0.3583844,0.9855326,0,30.17533
IMG/center_2016_12_01_13_35_08_136.jpg, IMG/left_2016_12_01_13_35_08_136.jpg, IMG/right_2016_12_01_13_35_08_136.jpg,0.3775214,0.9855326,0,30.17891
IMG/center_2016_12_01_13_35_08_237.jpg, IMG/left_2016_12_01_13_35_08_237.jpg, IMG/right_2016_12_01_13_35_08_237.jpg,0.1765823,0.9855326,0,30.19167
IMG/center_2016_12_01_13_35_08_945.jpg, IMG/left_2016_12_01_13_35_08_945.jpg, IMG/right_2016_12_01_13_35_08_945.jpg,0.0904655,0.9855326,0,30.1847
IMG/center_2016_12_01_13_35_09_047.jpg, IMG/left_2016_12_01_13_35_09_047.jpg, IMG/right_2016_12_01_13_35_09_047.jpg,0.3105417,0.9855326,0,30.16336
IMG/center_2016_12_01_13_35_09_149.jpg, IMG/left_2016_12_01_13_35_09_149.jpg, IMG/right_2016_12_01_13_35_09_149.jpg,0.3583844,0.9855326,0,30.17305
IMG/center_2016_12_01_13_35_09_252.jpg, IMG/left_2016_12_01_13_35_09_252.jpg, IMG/right_2016_12_01_13_35_09_252.jpg,0.3583844,0.9855326,0,30.1802
IMG/center_2016_12_01_13_35_09_352.jpg, IMG/left_2016_12_01_13_35_09_352.jpg, IMG/right_2016_12_01_13_35_09_352.jpg,0.3201102,0.9855326,0,30.1849
IMG/center_2016_12_01_13_35_09_761.jpg, IMG/left_2016_12_01_13_35_09_761.jpg, IMG/right_2016_12_01_13_35_09_761.jpg,0.1574452,0.9855326,0,30.18134
IMG/center_2016_12_01_13_35_09_863.jpg, IMG/left_2016_12_01_13_35_09_863.jpg, IMG/right_2016_12_01_13_35_09_863.jpg,0.3583844,0.9855326,0,30.16277
IMG/center_2016_12_01_13_35_09_964.jpg, IMG/left_2016_12_01_13_35_09_964.jpg, IMG/right_2016_12_01_13_35_09_964.jpg,0.3679529,0.9855326,0,30.17408
IMG/center_2016_12_01_13_35_10_066.jpg, IMG/left_2016_12_01_13_35_10_066.jpg, IMG/right_2016_12_01_13_35_10_066.jpg,0.3679529,0.9855326,0,30.17952
IMG/center_2016_12_01_13_35_10_166.jpg, IMG/left_2016_12_01_13_35_10_166.jpg, IMG/right_2016_12_01_13_35_10_166.jpg,0.3679529,0.9855326,0,30.18186
IMG/center_2016_12_01_13_35_10_579.jpg, IMG/left_2016_12_01_13_35_10_579.jpg, IMG/right_2016_12_01_13_35_10_579.jpg,0.02348577,0.9855326,0,30.1866
IMG/center_2016_12_01_13_35_10_682.jpg, IMG/left_2016_12_01_13_35_10_682.jpg, IMG/right_2016_12_01_13_35_10_682.jpg,0.1861508,0.9855326,0,30.18011
IMG/center_2016_12_01_13_35_10_783.jpg, IMG/left_2016_12_01_13_35_10_783.jpg, IMG/right_2016_12_01_13_35_10_783.jpg,0.3296788,0.9855326,0,30.17014
IMG/center_2016_12_01_13_35_10_886.jpg, IMG/left_2016_12_01_13_35_10_886.jpg, IMG/right_2016_12_01_13_35_10_886.jpg,0.3488158,0.9855326,0,30.17639
IMG/center_2016_12_01_13_35_10_991.jpg, IMG/left_2016_12_01_13_35_10_991.jpg, IMG/right_2016_12_01_13_35_10_991.jpg,0.3583844,0.9855326,0,30.18059
IMG/center_2016_12_01_13_35_11_094.jpg, IMG/left_2016_12_01_13_35_11_094.jpg, IMG/right_2016_12_01_13_35_11_094.jpg,0.1765823,0.9855326,0,30.19128
IMG/center_2016_12_01_13_35_11_196.jpg, IMG/left_2016_12_01_13_35_11_196.jpg, IMG/right_2016_12_01_13_35_11_196.jpg,0.02348577,0.9855326,0,30.18578
IMG/center_2016_12_01_13_35_12_017.jpg, IMG/left_2016_12_01_13_35_12_017.jpg, IMG/right_2016_12_01_13_35_12_017.jpg,0.1574452,0.9855326,0,30.1805
IMG/center_2016_12_01_13_35_12_117.jpg, IMG/left_2016_12_01_13_35_12_117.jpg, IMG/right_2016_12_01_13_35_12_117.jpg,0.1670138,0.9855326,0,30.18319
IMG/center_2016_12_01_13_35_12_220.jpg, IMG/left_2016_12_01_13_35_12_220.jpg, IMG/right_2016_12_01_13_35_12_220.jpg,0.1765823,0.9855326,0,30.18432
IMG/center_2016_12_01_13_35_12_321.jpg, IMG/left_2016_12_01_13_35_12_321.jpg, IMG/right_2016_12_01_13_35_12_321.jpg,0.1957194,0.9855326,0,30.18426
IMG/center_2016_12_01_13_35_12_424.jpg, IMG/left_2016_12_01_13_35_12_424.jpg, IMG/right_2016_12_01_13_35_12_424.jpg,0.2148564,0.9855326,0,30.18408
IMG/center_2016_12_01_13_35_12_526.jpg, IMG/left_2016_12_01_13_35_12_526.jpg, IMG/right_2016_12_01_13_35_12_526.jpg,0.2148564,0.9855326,0,30.18493
IMG/center_2016_12_01_13_35_12_836.jpg, IMG/left_2016_12_01_13_35_12_836.jpg, IMG/right_2016_12_01_13_35_12_836.jpg,0.03305431,0.9855326,0,30.18655
IMG/center_2016_12_01_13_35_12_939.jpg, IMG/left_2016_12_01_13_35_12_939.jpg, IMG/right_2016_12_01_13_35_12_939.jpg,0.1861508,0.9855326,0,30.18059
IMG/center_2016_12_01_13_35_13_042.jpg, IMG/left_2016_12_01_13_35_13_042.jpg, IMG/right_2016_12_01_13_35_13_042.jpg,0.1957194,0.9855326,0,30.18307
IMG/center_2016_12_01_13_35_13_146.jpg, IMG/left_2016_12_01_13_35_13_146.jpg, IMG/right_2016_12_01_13_35_13_146.jpg,0.1861508,0.9855326,0,30.18507
IMG/center_2016_12_01_13_35_13_248.jpg, IMG/left_2016_12_01_13_35_13_248.jpg, IMG/right_2016_12_01_13_35_13_248.jpg,0.0617599,0.9855326,0,30.18753
IMG/center_2016_12_01_13_35_15_278.jpg, IMG/left_2016_12_01_13_35_15_278.jpg, IMG/right_2016_12_01_13_35_15_278.jpg,0.04262284,0.9855326,0,30.18619
IMG/center_2016_12_01_13_35_15_381.jpg, IMG/left_2016_12_01_13_35_15_381.jpg, IMG/right_2016_12_01_13_35_15_381.jpg,0.05219137,0.9855326,0,30.18621
IMG/center_2016_12_01_13_35_15_482.jpg, IMG/left_2016_12_01_13_35_15_482.jpg, IMG/right_2016_12_01_13_35_15_482.jpg,0.05219137,0.9855326,0,30.18642
IMG/center_2016_12_01_13_35_15_586.jpg, IMG/left_2016_12_01_13_35_15_586.jpg, IMG/right_2016_12_01_13_35_15_586.jpg,0.07132844,0.9855326,0,30.18615
IMG/center_2016_12_01_13_35_15_687.jpg, IMG/left_2016_12_01_13_35_15_687.jpg, IMG/right_2016_12_01_13_35_15_687.jpg,0.0904655,0.9855326,0,30.1859
IMG/center_2016_12_01_13_35_15_789.jpg, IMG/left_2016_12_01_13_35_15_789.jpg, IMG/right_2016_12_01_13_35_15_789.jpg,0.0904655,0.9855326,0,30.18624
IMG/center_2016_12_01_13_35_15_890.jpg, IMG/left_2016_12_01_13_35_15_890.jpg, IMG/right_2016_12_01_13_35_15_890.jpg,0.0904655,0.9855326,0,30.18633
IMG/center_2016_12_01_13_35_16_705.jpg, IMG/left_2016_12_01_13_35_16_705.jpg, IMG/right_2016_12_01_13_35_16_705.jpg,-0.03127411,0.9855326,0,30.1864
IMG/center_2016_12_01_13_35_16_807.jpg, IMG/left_2016_12_01_13_35_16_807.jpg, IMG/right_2016_12_01_13_35_16_807.jpg,-0.06925154,0.9855326,0,30.18592
IMG/center_2016_12_01_13_35_16_909.jpg, IMG/left_2016_12_01_13_35_16_909.jpg, IMG/right_2016_12_01_13_35_16_909.jpg,-0.05975719,0.9855326,0,30.1864
IMG/center_2016_12_01_13_35_17_011.jpg, IMG/left_2016_12_01_13_35_17_011.jpg, IMG/right_2016_12_01_13_35_17_011.jpg,-0.05975719,0.9855326,0,30.1865
IMG/center_2016_12_01_13_35_17_112.jpg, IMG/left_2016_12_01_13_35_17_112.jpg, IMG/right_2016_12_01_13_35_17_112.jpg,-0.05975719,0.9855326,0,30.18652
IMG/center_2016_12_01_13_35_17_212.jpg, IMG/left_2016_12_01_13_35_17_212.jpg, IMG/right_2016_12_01_13_35_17_212.jpg,-0.05975719,0.9855326,0,30.18652
IMG/center_2016_12_01_13_35_17_313.jpg, IMG/left_2016_12_01_13_35_17_313.jpg, IMG/right_2016_12_01_13_35_17_313.jpg,-0.0787459,0.9855326,0,30.18624
